year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,manually_replaced_url,performance_id,fraction_of_total_points,fraction_of_jury_points,fraction_of_tele_points,views,upload_date,likes,comments,video_title,fraction_of_views,view_rank,point_rank,weighted_average_total_rank,point_jury_rank,point_tele_rank,spotify_popularity,notes,spotify_rank
2009,is,Iceland,Yohanna,Is It True?,2.0,1.0,7.0,12.0,2.0,218.0,1.0,174.0,260.0,173.0,,,Chris Neil;Óskar Páll Sveinsson;Tinatin,,"You say you really know me\nYou're not afraid to show me\nWhat is in your eyes\nSo tell me 'bout the rumours\nAre they only rumours?\nAre they only lies?\n\nFalling out of a perfect dream\nComing out of the blue\n\nIs it true? (Is it true?)\nIs it over?\nDid I throw it away?\nWas it you? (Was it you?)\nDid you tell me\nYou would never leave me this way?\n\nIf you really knew me\nYou couldn't do this to me\nYou would be my friend\nIf one of us is lying\nThere's no use in trying\nNo need to pretend\n\nFalling out of a perfect dream\nComing out of the blue\n\nIs it true? (Is it true?)\nIs it over?\nDid I throw it away?\nWas it you? (Was it you?)\nDid you tell me\nYou would never leave me this way?\n\nIs it true? (Is it true?)\nIs it over?\nDid I throw it away?\nWas it you? (Was it you?)\nDid you tell me\nYou would never leave me this way?\n\n(Is it real?)\n(Did I dream it?)\nWill I wake from this pain?\nIs it true? (Is it true?)\nIs it over?\nBaby, did I throw it away?\nOoh... is it true?",https://youtube.com/watch?v=qqE69feyEOU,,2009-is,0.08949096880131363,0.07349192863211555,0.10317460317460317,1616480.0,20120413.0,15336.0,1700.0,Yohanna - Is It True (Iceland) 2009 Eurovision Song Contest,0.0024478071837350226,73.0,15.0,,23.0,12.0,,,
2009,az,Azerbaijan,AySel & Arash,Always,3.0,2.0,11.0,12.0,3.0,207.0,2.0,180.0,253.0,112.0,,,Alex Papaconstantinou;Arash Labaf;Johan Bejerholm;Marcus Englöf;Robert Uhlmann,Anderz Wrethov;Arash Labaf;Elin Wrethov;Robert Uhlmann,"Always on my mind, always in my heart\n\nI've been waiting for you night after night\nLike a shadow, staying close to the light\nSuddenly you stand beside me\nAnd I see a million burning stars\n\nYou are always on my mind, always in my heart\nAnd I can hear you call my name on a mountain high\nAlways on my mind, always in my dreams\nI wanna hold you close to me, always, all the time\n\nI believe I'm addicted to you\nIn your eyes I see dreams comin' true\nFinally I have found you\nAnd now I will never let you go, no\n\nYou are always on my mind, always in my heart\nAnd I can hear you call my name on a mountain high\nAlways on my mind, always in my dreams\nI wanna hold you close to me, always, all the time\n\nAlways on my mind, always in my heart\nAnd I can hear you call my name on a mountain high\nAlways on my mind, always in my dreams\nI wanna hold you close to me, always, all the time\n\nAlways on my mind, always in my heart\nAlways on my mind, always in my dreams\nAlways, all the time",https://youtube.com/watch?v=9OEIOS1oUeY,,2009-az,0.08497536945812807,0.0475785896346644,0.1003968253968254,25097435.0,20120413.0,168344.0,10000.0,Aysel and Arash - Always - 🇦🇿 Azerbaijan - Grand Final - Eurovision 2009,0.03800460363649583,5.0,18.0,26.416666666666668,57.0,13.0,48.0,"Fixed, was missing",13.5
2009,tr,Turkey,Hadise,Düm Tek Tek,4.0,1.0,18.0,9.0,4.0,177.0,2.0,172.0,205.0,114.0,,,Sinan Akçıl,Hadise;Sinan Akçıl;Stefan Fernande,"Baby, you're perfect for me\nYou are my gift from heaven\nThis is the greatest story\nOf all times\n\nWe met like in a movie\nSo meant to last forever\nAnd what you're doing to me\nFeels so fine\n\nAngel, I wake up\nAnd live my dreams endlessly\nCrazy for you\n\nCan you feel the rhythm in my heart?\nThe beat's going düm tek tek\nAlways louder like there's no limit\nFeels like there's no way back\n\nCan you feel the rhythm in my heart?\nThe beat's going düm tek tek\nAlways louder like there's no limit\nFeels like there's no way back\n\nBaby, I read all answers\nIn your exotic movements\nYou are the greatest dancer\nOf all times\n\nYou make me feel so special\nNo one can kiss like you do\nAs if it's your profession\nFeels so fine\n\nAngel, I wake up\nAnd live my dreams endlessly\nCrazy for you\n\nCan you feel the rhythm in my heart?\nThe beat's going düm tek tek\nAlways louder like there's no limit\nFeels like there's no way back\n\nCan you feel the rhythm in my heart?\nThe beat's going düm tek tek\nAlways louder like there's no limit\nFeels like there's no way back\n\nCan you feel the rhythm in my heart?\n\nCan you feel the rhythm in my heart?\nThe beat's going düm tek tek\nAlways louder like there's no limit\nFeels like there's no way back\n\nCan you feel the rhythm in my heart?\nThe beat's going düm tek tek\nAlways louder like there's no limit\nFeels like there's no way back\n\nAlways louder like there's no limit\nFeels like there's no way back\nAlways louder like there's no limit\nFeels like düm tek tek",https://youtube.com/watch?v=TzKgojZqO5Y,yes,2009-tr,0.07266009852216748,0.048428207306711976,0.08134920634920635,21514255.0,20160818.0,145971.0,14000.0,Hadise - Düm Tek Tek - Türkiye 🇹🇷 - Grand Final - Eurovision 2009,0.03257865729344448,6.0,27.0,29.25,56.0,22.0,48.0,"Fixed, was the wrong version",13.5
2009,gb,United Kingdom,Jade Ewen,It's My Time,5.0,,23.0,,5.0,173.0,,,105.0,223.0,,,Andrew Lloyd Webber;Diane Eve Warren,,"I've been down, down so long\nBut those days are gone now\nI've got the will, I've earned the right\nTo show you it's my time tonight\n\nIt's my time, it's my time\nMy moment, I'm not gonna let go of it\nMy time, it's my time\nAnd I'll stand proud\nThere's nothing I'm afraid of\nI'll show you what I'm made of\nShow you all it's my time now\n\nI'll break through, I've made my move\nAnd my faith is strong now\nI've got the heart to reach the heights\nTo show you it's my time tonight\n\nIt's my time, it's my time\nMy moment, I'm not gonna let go of it\nMy time, it's my time\nAnd I'll stand proud\nThere's nothing I'm afraid of\nI'll show you what I'm made of\nShow you all it's my time now\n\nI've got the will, I've earned the right\nTonight, tonight\n\nIt's my time, it's my time\nMy moment, I'm not gonna let go of it\nMy time, it's my time\nAnd I'll stand proud\nThere's nothing I'm afraid of\nI'll show you what I'm made of\nShow you all it's my time now\n\nI'll show you all it's my time now",https://youtube.com/watch?v=PBykhFyy-ZE,,2009-gb,0.07101806239737274,0.09473237043330501,0.041666666666666664,1079352.0,20090516.0,4620.0,1800.0,UK - Jade Ewen - It's My Time - Eurovision Song Contest 2009 Final - BBC One,0.0016344437168283952,102.0,29.0,,11.0,66.0,,,
2009,ee,Estonia,Urban Symphony,Rändajad,6.0,2.0,15.0,18.0,6.0,129.0,3.0,115.0,124.0,129.0,,,Sven Lõhmus,,Kõrbekuumuses liiva\nLendab kui jääkülma lund\nÖö peagi laotamas tiivad\nRändajaid saatma jääb tuul\n\nSee on tee\nNad rändavad nii päevast päeva\nSee on tee\nNad rändavad siis ajast aega\nSee on tee\nTa nähtamatu rajana kulgeb\nNende ees\nTa ootab kui riskida julged\n\nKülmunud hingi vaid saadab\nKuuvalgus varje neist loob\nPäikesekiirena sooja\nHommik taas endaga toob\n\nSee on tee\nNad rändavad nii päevast päeva\nSee on tee\nNad rändavad siis ajast aega\nSee on tee\nTa nähtamatu rajana kulgeb\nNende ees\nTa ootab kui riskida julged\n\nNad rändavad nii päevast päeva\nNad rändavad siis ajast aega\nTa nähtamatu rajana kulgeb\nTa ootab kui riskida julged\n\nÜle mägede taevasse kaigub hääl\n\nSee on tee\nNad rändavad nii päevast päeva\nSee on tee\nNad rändavad siis ajast aega\nSee on tee\nTa nähtamatu rajana kulgeb\nNende ees\nTa ootab kui riskida julged\nSee on tee,https://youtube.com/watch?v=PgGiVnhfXs0,,2009-ee,0.05295566502463054,0.05480033984706882,0.049206349206349205,294186.0,20090519.0,1911.0,311.0,Eurovision 2009 Final - Estonia - Urban Symphony - Rändajad,0.00044548067662715984,154.0,44.0,,43.0,52.5,,,
2009,gr,Greece,Sakis Rouvas,This Is Our Night,7.0,2.0,8.0,13.0,7.0,120.0,4.0,110.0,151.0,93.0,,,Dimitris Kontopoulos,Cameron Giles-Webb;Craig Porteils,"Take a chance, and take a hold\nGive it all and turn it to gold\nTime has come, so make a stand\nOn your own and take command\n\nBeat the odds, you will survive\nStronger now, you feel alive\nRising up, get into place\nFeel it in your heart when you are winning this race\n\nWhen I look into your eyes\nIt comes as no surprise\n\nThis is our night, fly to the top, baby\nYes, we can do it, just wait and see\nThis is our night, time for a change, baby\nGet rid of the old, take a hold and be free\n\nThis is our night, fly to the top, baby\nYes, we can do it, just wait and see\nThis is our night, time for a change, baby\nGet rid of the old, take a hold and be free\nThis is our night\n\nCounting down, the night of nights\nGetting now to stand and fight\nDon't back down, just look within\nDo it now, I know you will\n\nWhen I look into your eyes\nIt comes as no surprise\n\nThis is our night, fly to the top, baby\nYes, we can do it, just wait and see\nThis is our night, time for a change, baby\nGet rid of the old, take a hold and be free\nThis is our night\n\nThis is our night, fly to the top, baby\nYes, we can do it, just wait and see\nThis is our night, time for a change, baby\nGet rid of the old, take a hold and be free\n\nThis is our night, fly to the top, baby\nYes, we can do it, just wait and see\nThis is our night, time for a change, baby\nGet rid of the old, take a hold and be free\nThis is our night",https://youtube.com/watch?v=1cXpPgJXT4c,,2009-gr,0.04926108374384237,0.0395072217502124,0.05992063492063492,3263513.0,20090516.0,9483.0,1200.0,Greece - Sakis Rouvas - This is our night - Eurovision 2009 Final (HQ),0.004941880237066116,42.0,48.5,,69.5,41.0,,,
2009,fr,France,Patricia Kaas,Et S'il Fallait Le Faire,8.0,,3.0,,8.0,107.0,,,54.0,164.0,,,Fred Blondin,Anse Lazio,"S'il fallait le faire, j'arrêterais la terre\nJ'éteindrais la lumière, que tu restes endormi\nS'il fallait pour te plaire t'écouter chaque nuit\nQuand tu parles d'amour, j'en parlerais aussi\n\nQue tu regardes encore dans le fond de mes yeux\nQue tu y vois encore le plus grand des grands feux\nEt que ta main se colle sur ma peau, où elle veut\nUn jour si tu t'envoles, je suivrais, si je peux\n\nEt s'il fallait le faire, je repousserais l'hiver\nA grands coups de printemps et de longs matins clairs\nS'il fallait pour te plaire, j'arrêterais le temps\nQue tous tes mots d'hier restent à moi maintenant\n\nQue je regarde encore dans le bleu de tes yeux\nQue tes deux mains encore se perdent dans mes cheveux\nJe ferai tout plus grand et si c'est trop ou peu\nJ'aurais tort tout le temps, si c'est ça que tu veux\n\nJe veux bien tout donner, si seul'ment tu y crois\nMon cœur veut bien saigner, si seul'ment tu le vois\nJusqu'à n'être plus rien que l'ombre de tes nuits\nJusqu'à n'être plus rien qu'une ombre qui te suit\n\nEt s'il fallait le faire",https://youtube.com/watch?v=C3eYBMYeUE8,,2009-fr,0.043924466338259444,0.06966864910790145,0.02142857142857143,57465.0,20100524.0,315.0,52.0,HD Patricia Kaas Et s'il fallait le faire LIVE performance final Eurovision Song Contest 2009 France,8.701823704180261e-05,179.0,58.0,,27.0,109.0,,,
2009,ba,Bosnia & Herzegovina,Regina,Bistra Voda,9.0,1.0,12.0,18.0,9.0,106.0,3.0,125.0,124.0,90.0,,,Aleksandar Čović,,"Pitao sam neke ljude\nU mome kraju gdje mi duša stanuje\nJednu tajnu za mene\nKažu, kriješ draga\n\nPitao sam da mi vrate\nOno vrijeme, dane, sate\nProljeće na ljubav miriše\nTako kažu\n\nRodi me u majsku zoru\nKupaj me u bistroj vodi\nČuvam jedan svijet kad svi drugi odu\nČuvam te dok sam živ\n\nUkradi malo sunca za nas\nNemaš sutra, nemaš danas\nLako je, kad ti pjesma srce nađe\n\nRodi me u majsku zoru\nKupaj me u bistroj vodi\nČuvam jedan svijet kad svi drugi odu\nČuvam te dok sam živ\n\nRodi me u majsku zoru\nKupaj me u bistroj vodi\nČuvam jedan svijet kad svi drugi odu\nČuvam te dok sam živ",https://youtube.com/watch?v=1770jHxvYi0,,2009-ba,0.04351395730706076,0.038232795242141036,0.049206349206349205,48938.0,20090518.0,268.0,26.0,Bosnia & Herzegovina - Final - Eurovision 2009 (HD),7.410595117639844e-05,180.0,59.0,,73.0,52.5,,,
2009,am,Armenia,Inga & Anush,Jan Jan,10.0,1.0,9.0,6.0,10.0,92.0,5.0,99.0,111.0,71.0,,,Mane Akopyan,Avet Barseghyan;Vardan Zadoyan,"How can I stay when you are away?\nWhat can I say if ya gonna tell me nothin'?\nHow can I smile when you are alone?\nHow can I be without me?\nWithout me you cannot be\n\nCan't ya see, we aren't free?\nFixed like a tree to the holy ground\nWith my sound, gotta be always around\nI wanna dance, don't ya stand, sister give your hand\n\nEverybody, move your body, we are dancing nor par\nEverybody, must be ready, jumpin' up with the nor par\nEverybody, move your body, we are dancing nor par\nEverybody, must be ready, jumpin' up with the nor par\n\nPar garunki, par tsaghkunki\nMets huyseri, nor kyanqi nor par\nPare parqi, togh hogin govergi\nMer lerneri, dzoreri pare chi mari\n\nHey, ari pary parenk, ari ari, jan jan\nHay parerin, jan asenq, ari yar, ari, jan jan\nHey, ari pary parenk, ari ari, jan jan\nHay parerin, jan asenq, ari yar, ari, jan jan\n\nJumpin' up\nJumpin' up with the nor par\n\nJane jane dari darida...\nFari dari a pari dan deri da...\nTaktuk taktuk taktuk taktuk taktuk taktuk...\nTak digdig da digdig tak digdig da...\nOmbombe... dednde dednde dednde dednde dednda...\n\nNor par – dududududu\nNor par – dududududu\nLet the music make you raise your hand\nSister, here we go\n\nEverybody, move your body – nor par, nor par\nEverybody, must be ready, jumpin' up\n\nEverybody, move your body, we are dancing nor par\nEverybody, must be ready, jumpin' up with the nor par\nJumpin' up, move your body, we are dancing nor par\nEverybody, must be ready, jumpin' up with the nor par",https://youtube.com/watch?v=1AH6jCbDh98,,2009-am,0.03776683087027915,0.03016142735768904,0.04404761904761905,74247.0,20090515.0,474.0,55.0,06.Armenia. Inga & Anush - Jan Jan HD,0.00011243092396489547,178.0,70.0,,92.0,63.0,,,
2009,ru,Russia,Anastasia Prikhodko,Mamo,11.0,,10.0,,11.0,91.0,,,118.0,67.0,,,Konstantin Meladze,Diana Golde;Konstantin Meladze,"Višel iz tenji vnov, moj vrag – maja ljubov\nNjejizbježna maja dolja, skoljka sertse nji gatov\nNo, preždje čem ujti, kalječkom zalatim\nAbručil menja s saboju i at čar nje zašitil\nI na volju maju dušu nje pustil\n\nMamo, a ti ž menі kazala jak ne žadaj\nMamo, a ja ž todі ne znala de ž ta bіda\nMamo, a ti ž menі kazala čas jak voda\nMamo, mamo, mamo, ljubov – bіda\n\nBrošu mečtu svaju i ob pal razabju\nKak slamal ti maju dolju i astavjil na kraju\nJa daždjom djevjiči sljozi razalju\n\nMama, a ti že mnje skazala, nje ažidaj\nMama, a ja ž tagda nje znala, gdje ž ta bjeda\nMama, a ti že mnje skazala, vrjema – vada\nMama, mama, mama, ljubov – bjeda\n\nMamo, a ja ž todі ne znala de ž ta bіda\nMamo, a ti ž menі kazala čas jak voda\nMamo, mamo, mamo, ljubov – bіda",https://youtube.com/watch?v=K5kKOVoO55g,,2009-ru,0.03735632183908046,0.028462192013593884,0.046825396825396826,870347.0,20090517.0,3099.0,734.0,Anastasia Prikhodko - Mamo (Russia) - Eurovision 2009 (The  Final),0.0013179511277233407,115.0,71.0,,101.0,58.0,,,
2009,ua,Ukraine,Svetlana Loboda,Be my Valentine! (Anti-crisis Girl),12.0,2.0,21.0,17.0,12.0,76.0,6.0,80.0,70.0,68.0,,,Svetlana Loboda,Yevgeny Matyushenko,"You are sexy – bom\n\nYou are so sexy – bom\nGon' make me crazy – bom\nWe're gonna do the bom bom\nAin't that amazing – bom\n\nI'm very busy – bom\nIt's not so easy – bom\nI'm gonna tease you – bom bom\nWithout a reason – bom\n\nI'll call you on the phone\nYou speak in monotone\nDon't wanna be alone\nBecause I'm crazy – bom\n\nBaby, baby you're so fine\nBe my, be my valentine\nBaby, baby you're so fine\nBe my, be my valentine\n\nMy pride and prejudice\nI will just reminisce\nThese are the things you can't miss\nCome on, give me a kiss\n\nThere's nothing dangerous\nI know what's waitin' on us\nWe'll keep each other restless\nOh boy, you look impressed\n\nThe charm that I possess\nWill put you to the test\nTo satisfy my interest\nCome over, be my guest\n\nI'll show you to my nest\nYou're under arrest\nThe others may be jealous\n'Cause you're the one who's blessed\n\nBaby, baby you're so fine\nBe my, be my valentine\nBaby, baby you're so fine\nBe my, be my valentine\n\nYeah, aha...\nYou are sexy – bom\nYou are sexy – bom\nReally crazy – bom\nYou and you and you\nAnti-crisis – bom\n\nBaby, I can save your world\nI'm your anti-crisis girl\nBaby, I can save your world\nI'm your anti-crisis girl\n\nBaby, I can save the world\nI'm your anti-crisis girl\nBaby, I can save the world\nI'm your anti-crisis girl\nBaby, I can save the world\nI'm your anti-crisis girl",https://youtube.com/watch?v=rGJqLCuqssc,,2009-ua,0.031198686371100164,0.02888700084961767,0.027777777777777776,2006881.0,20160818.0,15852.0,1400.0,Svetlana Loboda - Be My Valentine (Anti-Crisis Girl) - Ukraine 🇺🇦 - Grand Final - Eurovision 2009,0.0030389845396796285,60.0,85.0,,96.0,91.0,,,
2009,dk,Denmark,Brinck,Believe Again,13.0,2.0,16.0,9.0,13.0,74.0,8.0,69.0,40.0,120.0,,,Lars Halvor Jensen;Martin Michael Larsson;Ronan Keating,,"You made it so easy to fall\nI could not stand at all\nI saw you beside me\nYou never saw me there at all\n\nI promised you all this\nI made plans thinking this was it\nI never imagined I'd find you\nLose myself instead\n\nI never had a picture of an end\n\nAnd I... I wanna believe in love\nI wanna believe in something bigger\nThan the two of us, yeah...\nI... I wanna breathe again\nI wanna go back to the days\nThe days I had my innocence\nI wanna believe again\n\nI picked up the pieces\nAnd put them back where they belong\nBut something is missing\nThough I look the same, I'm not that strong\nBut I'm gonna learn to trust again\n\nAnd I... I wanna believe in love\nI wanna believe in something bigger\nThan the two of us (The two of us)\nAnd I... I wanna breathe again\nI wanna go back to the days\nThe days I had my innocence\nI wanna believe again\n\nFor without love, what do we become?\nI never had a picture of an end\n\nAnd I... I wanna believe in love\nI wanna believe in something bigger\nThan the two of us (The two of us)\nI... I wanna breathe again\nI wanna believe\nI wanna believe\nI wanna believe again",https://youtube.com/watch?v=j7ZatW7tsxQ,,2009-dk,0.030377668308702793,0.05097706032285471,0.015873015873015872,151186.0,20160818.0,1366.0,153.0,Brinck - Believe Again (Denmark) Live 2009 Eurovision Song Contest,0.00022893829610026918,170.0,88.0,,51.0,126.0,,,
2009,md,Moldova,Nelly Ciobanu,Hora Din Moldova,14.0,2.0,13.0,15.0,14.0,69.0,5.0,106.0,66.0,93.0,,,Veaceslav Daniliuc,Andrei Hadjiu;Aristotelis Kalimeris;Nelly Ciobanu,"Ye ye... le la te nane\nYe ye ye ye... le la te na\nOoh... oh... oh...\n\n(Ra! Ra!)\n\nAll the mountains, all the seas\nAll the winds are dancing hora\nIt's a dance you've never seen\nFrom my country called Moldova\n\nŞai lalai la... şi zborul\nŞai lalai la... duce dorul\nDans de foc al iubirii joc\nE hora din Moldova (Ru!)\n\nCând o iubeşti te răsfaţă\nCând o-nvârteşti îţi dă viaţă\nToţi cu foc se avântă-n joc\nCă-i cu noroc\n\n(Ra, he hei, he hei)\n(Hai la hora, hai la hora din Moldova)\n(Ra, he hei, he hei)\n(Iute-i hora, iute-i hora în Moldova)\n\n(Ra, he hei, he hei)\n(Hai la hora, hai la hora din Moldova)\n(Ra he hei, he hei)\n(Iute-i hora, iute-i hora în Moldova)\n\nFoaie verde-a bobului, măi (Hop hop şi-aşa)\nPăi jucaţi hora neamului (...)\nŞi zi-i mai tare lăutare\nSă se-audă-n lumea mare\nJoacă hora mic şi mare\nHop şi-a şa, măi\n\nAll the seas, all the winds\nAll the feelings that you get from hora\nAll the day, past and nowaday\nOh the dance you wanna play\n\n(Ra, he hei, he hei)\n(Hai la hora, hai la hora din Moldova)\n(Ra he hei, he hei)\n(Iute-i hora, iute-i hora în Moldova)\n\n(Ra, he hei, he hei)\n(Hai la hora, hai la hora din Moldova)\n(Ra he hei, he hei)\n(Iute-i hora, iute-i hora în Moldova)\n\n(Ra! He hei) Şai lai la... (Hei)\n(Ra! He hei) Şai lalai la... (Hei)\n(Ra! He hei) Şai lai lalalai lalai lalala he...\n\n(Ra! He hei) Şai lai la... (Hei)\n(Ra! He hei) Şai lalai la... (Hei)\n(Ra! He hei) Şai lai lalalai lalai hei hoi hei...",https://youtube.com/watch?v=ZoP_0okrWyo,,2009-md,0.02832512315270936,0.0395072217502124,0.02619047619047619,915571.0,20160818.0,11207.0,702.0,Nelly Ciobanu - Hora Din Moldova (Moldova) Live 2009 Eurovision Song Contest,0.0013864330341355653,113.0,96.0,,69.5,93.0,,,
2009,pt,Portugal,Flor-de-lis,Todas As Ruas Do Amor,15.0,1.0,6.0,16.0,15.0,57.0,8.0,70.0,45.0,64.0,,,Pedro Marques,Paulo Pereira;Pedro Marques,"Se sou tinta, tu és tela\nSe sou chuva, és aguarela\nSe sou sal, és branca areia\nSe sou mar, és maré-cheia\n\nSe sou céu, és nuvem nele\nSe sou estrela, és de encantar\nSe sou noite, és luz para ela\nSe sou dia, és o luar\n\nSou a voz do coração\nNuma carta aberta ao mundo\nSou o espelho d'emoção\nDo teu olhar profundo\n\nSou um todo num instante\nCorpo dado em jeito amante\nSou o tempo que não passa\nQuando a saudade me abraça\n\nBeija o mar, o vento e a lua\nSou um sol em neve nua\nEm todas as ruas do amor\nSerás meu e eu serei tua\n\nBeija o mar, o vento e a lua\nSou um sol em neve nua\nEm todas as ruas do amor\nSerás meu e eu serei tua\n\nSe sou tinta, tu és tela\nSe sou chuva, és aguarela\nSe sou sal, és branca areia\nSe sou mar, és maré cheia\n\nSe sou céu, és nuvem nele\nSe sou estrela, és de encantar\nSe sou noite, és luz para ela\nSe sou dia, és o luar\n\nBeija o mar o vento e a lua\nSou um sol em neve nua\nEm todas as ruas do amor\nSerás meu e eu serei tua\n\nBeija o mar o vento e a lua\nSou um sol em neve nua\nEm todas as ruas do amor\nSerás meu e eu serei tua\n\nBeija o mar o vento e a lua\nSou um sol em neve nua\nEm todas as ruas do amor\nSerás meu e eu serei tua\n\nSerás meu e eu serei tua\nSerás meu e eu serei tua",https://youtube.com/watch?v=ryE2npWRICk,,2009-pt,0.023399014778325122,0.027187765505522515,0.017857142857142856,528234.0,20160818.0,5316.0,480.0,Flor-de-lis - Todas As Ruas Do Amor (Portugal) LIVE 2009 Eurovision Song Contest,0.0007998954394072837,133.0,106.0,,109.0,124.0,,,
2009,il,Israel,Noa & Mira Awad,There Must Be Another Way,16.0,1.0,2.0,10.0,16.0,53.0,7.0,75.0,15.0,107.0,,,Gil Dor;Mira Awad;Noa,,"There must be another\nMust be another way\n\nEinaich, achot\nKol ma shelibi mevakesh omrot\nAvarnu ad ko\nDerech aruka, derech ko kasha yad beyad\n\nVehadma'ot zolgot, zormot lashav\nKe'ev lelo shem\nAnachnu mechakot\nRak layom sheyavo achrei\n\nThere must be another way\nThere must be another way\n\nAynaki bit'ul\nRah yiji yom wu'kul ilkhof yizul\nB'aynaki israr\nInhu ana khayar\nN'kamel halmasar\nMahma tal\n\nLi'anhu ma fi anwan wakhid l'alahzan\nB'nadi lalmada\nL'sama al'anida\n\nThere must be another way\nThere must be another way\nThere must be another\nMust be another way\n\nDerech aruka na'avor\nDerech ko kasha\nYachad el ha'or\nAynaki bit'ul\nKul ilkhof yizul\n\nAnd when I cry, I cry for both of us\nMy pain has no name\nAnd when I cry, I cry\nTo the merciless sky and say\nThere must be another way\n\nVehadma'ot zolgot, zormot lashav\nKe'ev lelo shem\nAnachnu mechakot\nRak layom sheyavo achrei\n\nThere must be another way\nThere must be another way\nThere must be another\nMust be another way",https://youtube.com/watch?v=bBTQFOkFZw8,,2009-il,0.02175697865353038,0.045454545454545456,0.005952380952380952,306558.0,20160818.0,3247.0,394.0,Noa & Mira Awad - There Must Be Another Way (Israel) LIVE 2009 Eurovision Song Contest,0.0004642153782486892,153.0,113.0,,61.0,167.0,,,
2009,al,Albania,Kejsi Tola,Carry Me In Your Dreams,17.0,2.0,19.0,16.0,17.0,48.0,7.0,73.0,81.0,26.0,,,Edmond Zhulali,June Muftaraj Taylor,"My love for you grows with each passing day\nI'm by your side when you're away\nAnd when I miss you and long for your care\nI close my eyes and you're there\n\nAll that I ask is one moment in time\nNo strings attached, no drawing lines\nYou feel my thoughts even when you're not here\nI close my eyes\nClose my eyes and I feel you're there\n\nTake my love, take my heart\nCarry me with you in your dreams\nNo, no, never let go\nWonder of love, magical glow\n\nTake my love, take my heart\nCarry me with you in your dreams\nNo, no, never let go\nWonder of love, magical glow\n\nAll that I ask is one moment in time\nNo strings attached, no drawing lines\nYou feel my thoughts even when you're not here\nI close my eyes\nClose my eyes and I feel you're there\n\nTake my love, take my heart\nCarry me with you in your dreams\nNo, no, never let go\nWonder of love, magical glow\n\nSearch for me in your dreams\nSearch for me, it's where I'll be\n\nTake my love, take my heart\nCarry me with you in your dreams\nNo, no, never let go\nWonder of love, magical glow\n\nTake my love, take my heart\nCarry me with you in your dreams\nNo, no, never let go\nWonder of love, magical glow",https://youtube.com/watch?v=w6Ori4A4ATo,,2009-al,0.019704433497536946,0.011045029736618521,0.03214285714285714,1137174.0,20160818.0,8251.0,844.0,Kejsi Tola - Carry Me In Your Dreams (Albania) Live 2009 Eurovision Song Contest,0.0017220025526803243,97.0,120.0,,152.0,80.0,,,
2009,hr,Croatia,Igor Cukrov feat. Andrea,Lijepa Tena,18.0,2.0,5.0,1.0,18.0,45.0,13.0,33.0,55.0,58.0,,,Tonči Huljić,Vjekoslava Huljić,"Bio sam oblak, lebdio\nNi sunca nisam vidio\nTebe čekao\n\nBog te je meni poslao\nOd srca otkinuo svog, da bi živio\nI čekao da ti meni daš čudo ljubavi\n\nHej draga, hej draga\nSuze u pamuk pretvaraš\nUmorne oči odmaraš\nZačaraš\n\nHej lijepa, hej sveta\nVodu u vino pretvaraš\nTi se moliš za sve nas, za sve nas\n\nTena... Tena...\n\nBio sam oblak, lebdio\nNi sunca nisam vidio\n\nHej draga, hej draga\nSuze u pamuk pretvaraš\nUmorne oči odmaraš\nZačaraš\n\nHej lijepa, hej sveta\nVodu u vino pretvaraš\nTi se moliš za sve nas, za sve nas\n\nTena... Tena...\nTena, Tena, Tena...",https://youtube.com/watch?v=jdLct2IqcLA,,2009-hr,0.01847290640394089,0.02463891248937978,0.021825396825396824,415195.0,20160818.0,3964.0,433.0,Igor Cukrov feat. Andrea - Lijepa Tena (Croatia) LIVE 2009 Eurovision Song Contest,0.0006287224733067299,146.0,126.0,,114.0,106.0,,,
